100 4950
28 38 11
28 39 18
28 40 10
28 41 30
28 42 22
28 43 21
28 44 13
28 45 19
28 46 12
28 47 26
28 48 26
28 49 16
28 50 25
28 51 7
28 52 17
28 53 10
28 54 23
28 55 9
28 56 8
28 57 18
28 58 15
28 59 8
28 60 14
28 61 23
28 62 15
28 63 27
28 64 24
28 65 27
28 66 26
28 67 8
28 68 24
28 69 15
28 70 22
28 71 28
28 72 15
28 73 7
28 74 24
28 75 29
28 76 9
28 77 20
28 78 24
28 79 16
28 80 22
28 81 28
28 82 20
28 83 14
28 84 10
28 85 23
28 86 11
28 87 25
28 88 28
28 89 24
28 90 23
28 91 20
28 92 10
28 93 28
28 94 17
28 95 16
28 96 9
28 97 24
28 98 16
28 99 9
28 100 28
29 30 28
29 31 16
29 32 12
29 33 19
29 34 17
29 35 25
29 36 7
29 37 26
29 38 13
29 39 14
29 40 11
29 41 6
29 42 28
29 43 7
29 44 15
29 45 10
29 46 29
29 47 19
29 48 16
29 49 13
29 50 14
29 51 9
29 52 14
29 53 22
29 54 19
29 55 20
29 56 19
29 57 16
29 58 30
29 59 29
29 60 9
29 61 17
29 62 28
29 63 16
29 64 12
29 65 10
29 66 10
29 67 14
29 68 29
29 69 10
29 70 8
29 71 10
29 72 13
29 73 30
29 74 12
29 75 25
29 76 14
29 77 16
29 78 25
29 79 24
29 80 6
29 81 15
29 82 9
29 83 28
29 84 14
29 85 27
29 86 18
29 87 22
29 88 18
29 89 9
29 90 28
29 91 27
29 92 28
29 93 9
29 94 26
29 95 6
29 96 8
29 97 13
29 98 13
29 99 26
29 100 20
30 31 24
30 32 23
30 33 9
30 34 16
30 35 22
30 36 7
30 37 14
30 38 12
30 39 23
30 40 12
30 41 21
30 42 20
30 43 8
30 44 8
30 45 13
30 46 27
30 47 17
30 48 29
30 49 29
30 50 18
30 51 17
30 52 10
30 53 28
30 54 19
30 55 8
30 56 26
30 57 10
30 58 7
30 59 12
30 60 17
30 61 13
30 62 16
30 63 10
30 64 23
30 65 26
30 66 26
30 67 7
30 68 14
30 69 20
30 70 17
30 71 8
30 72 28
30 73 20
30 74 21
30 75 6
30 76 6
30 77 10
30 78 6
30 79 8
30 80 7
30 81 19
30 82 12
30 83 16
30 84 21
30 85 11
30 86 14
30 87 11
30 88 26
30 89 28
30 90 25
30 91 17
30 92 16
30 93 15
30 94 24
30 95 20
30 96 17
30 97 16
30 98 29
30 99 30
30 100 12
31 32 6
31 33 15
31 34 23
31 35 30
31 36 25
31 37 20
31 38 22
31 39 22
31 40 21
31 41 7
31 42 23
31 43 19
31 44 17
31 45 8
31 46 12
31 47 6
31 48 24
31 49 30
31 50 18
31 51 21
31 52 28
31 53 26
31 54 15
31 55 29
31 56 20
31 57 29
31 58 12
31 59 12
31 60 17
31 61 20
31 62 28
31 63 8
31 64 13
31 65 21
31 66 12
31 67 27
31 68 15
31 69 9
31 70 21
31 71 14
31 72 24
31 73 15
31 74 28
31 75 12
31 76 12
31 77 27
31 78 20
31 79 6
31 80 28
31 81 16
31 82 10
31 83 18
31 84 11
31 85 26
31 86 24
31 87 6
31 88 29
31 89 10
31 90 12
31 91 20
31 92 14
31 93 15
31 94 10
31 95 16
31 96 20
31 97 8
31 98 22
31 99 18
31 100 16
32 33 18
32 34 12
32 35 20
32 36 15
32 37 16
32 38 24
32 39 16
32 40 18
32 41 7
32 42 7
32 43 29
32 44 29
32 45 18
32 46 28
32 47 7
32 48 18
32 49 29
32 50 27
32 51 14
32 52 18
32 53 17
32 54 21
32 55 29
32 56 27
32 57 10
32 58 7
32 59 10
32 60 19
32 61 24
32 62 21
32 63 17
32 64 27
32 65 7
32 66 16
32 67 10
32 68 14
32 69 10
32 70 12
32 71 16
32 72 29
32 73 20
32 74 20
32 75 18
32 76 15
32 77 25
32 78 24
32 79 16
32 80 19
32 81 30
32 82 8
32 83 12
32 84 7
32 85 25
32 86 18
32 87 17
32 88 23
32 89 6
32 90 30
32 91 20
32 92 7
32 93 20
32 94 13
32 95 28
32 96 18
32 97 16
32 98 24
32 99 29
32 100 15
33 34 15
33 35 21
33 36 18
33 37 15
33 38 18
33 39 18
33 40 25
33 41 18
33 42 8
33 43 11
33 44 12
33 45 16
33 46 7
33 47 16
33 48 22
33 49 19
33 50 27
33 51 10
33 52 20
33 53 27
33 54 24
33 55 11
33 56 25
33 57 8
33 58 19
33 59 30
33 60 7
33 61 9
33 62 12
33 63 21
33 64 20
33 65 27
33 66 21
33 67 16
33 68 12
33 69 26
33 70 19
33 71 30
33 72 23
33 73 9
33 74 27
33 75 16
33 76 20
33 77 18
33 78 19
33 79 6
33 80 8
33 81 26
33 82 20
33 83 26
33 84 21
33 85 23
33 86 15
33 87 15
33 88 28
33 89 6
33 90 23
33 91 7
33 92 22
33 93 25
33 94 29
33 95 22
33 96 11
33 97 26
33 98 15
33 99 29
33 100 25
34 35 30
34 36 7
34 37 18
34 38 28
34 39 29
34 40 18
34 41 7
34 42 27
34 43 15
34 44 10
34 45 17
34 46 16
34 47 27
34 48 26
34 49 12
34 50 22
34 51 30
34 52 28
34 53 13
34 54 24
34 55 17
34 56 6
34 57 14
34 58 16
34 59 28
34 60 17
34 61 25
34 62 22
34 63 19
34 64 30
34 65 27
34 66 6
34 67 27
34 68 26
34 69 10
34 70 12
34 71 25
34 72 7
34 73 9
34 74 25
34 75 30
34 76 11
34 77 18
34 78 6
34 79 12
34 80 9
34 81 9
34 82 29
34 83 15
34 84 15
34 85 11
34 86 10
34 87 6
34 88 27
34 89 21
34 90 7
34 91 23
34 92 17
34 93 18
34 94 30
34 95 19
34 96 26
34 97 23
34 98 15
34 99 24
34 100 29
35 36 24
35 37 21
35 38 6
35 39 16
35 40 15
35 41 18
35 42 18
35 43 12
35 44 22
35 45 9
35 46 6
35 47 30
35 48 9
35 49 24
35 50 6
35 51 30
35 52 28
35 53 8
35 54 7
35 55 20
35 56 12
35 57 22
35 58 11
35 59 18
35 60 16
35 61 15
35 62 9
35 63 18
35 64 9
35 65 18
35 66 15
35 67 17
35 68 30
35 69 7
35 70 20
35 71 21
35 72 11
35 73 7
35 74 9
35 75 19
35 76 12
35 77 22
35 78 30
35 79 8
35 80 11
35 81 12
35 82 14
35 83 28
35 84 20
35 85 21
35 86 24
35 87 23
35 88 17
35 89 7
35 90 29
35 91 18
35 92 19
35 93 24
35 94 25
35 95 28
35 96 12
35 97 18
35 98 9
35 99 10
35 100 17
36 37 18
36 38 18
36 39 19
36 40 22
36 41 22
36 42 30
36 43 29
36 44 15
36 45 6
36 46 11
36 47 19
36 48 28
36 49 21
36 50 25
36 51 16
36 52 23
36 53 24
36 54 21
36 55 10
36 56 23
36 57 27
36 58 26
36 59 20
36 60 6
36 61 9
36 62 12
36 63 11
36 64 30
36 65 21
36 66 8
36 67 27
36 68 26
36 69 18
36 70 28
36 71 14
36 72 26
36 73 30
36 74 19
36 75 20
36 76 12
36 77 17
36 78 23
36 79 14
36 80 12
36 81 23
36 82 29
36 83 28
36 84 21
36 85 30
36 86 7
36 87 8
36 88 6
36 89 12
36 90 13
36 91 12
36 92 21
36 93 26
36 94 21
36 95 15
36 96 21
36 97 27
36 98 22
36 99 25
36 100 6
37 38 10
37 39 8
37 40 10
37 41 12
37 42 14
37 43 26
37 44 12
37 45 14
37 46 21
37 47 18
37 48 26
37 49 18
37 50 26
37 51 6
37 52 18
37 53 14
37 54 8
37 55 29
37 56 30
37 57 24
37 58 7
37 59 8
37 60 27
37 61 21
37 62 23
37 63 24
37 64 13
37 65 14
37 66 8
37 67 19
37 68 26
37 69 18
37 70 18
37 71 18
37 72 18
37 73 11
37 74 7
37 75 27
37 76 22
37 77 30
37 78 15
37 79 18
37 80 27
37 81 29
37 82 25
37 83 8
37 84 27
37 85 14
37 86 30
37 87 12
37 88 11
37 89 13
37 90 9
37 91 15
37 92 18
37 93 12
37 94 12
37 95 23
37 96 13
37 97 24
37 98 27
37 99 10
37 100 26
38 39 28
38 40 23
38 41 14
38 42 6
38 43 21
38 44 25
38 45 27
38 46 26
38 47 10
38 48 27
38 49 20
38 50 8
38 51 30
38 52 19
38 53 20
38 54 9
38 55 6
38 56 14
38 57 15
38 58 18
38 59 27
38 60 9
38 61 17
38 62 25
38 63 11
38 64 25
38 65 23
38 66 27
38 67 19
38 68 20
38 69 25
38 70 23
38 71 11
38 72 23
38 73 19
38 74 17
38 75 14
38 76 22
38 77 27
38 78 24
38 79 23
38 80 21
38 81 30
38 82 21
38 83 14
38 84 15
38 85 26
38 86 9
38 87 16
38 88 10
38 89 20
38 90 10
38 91 16
38 92 16
38 93 13
38 94 15
38 95 22
38 96 18
38 97 10
38 98 18
38 99 13
38 100 17
39 40 23
39 41 25
39 42 11
39 43 22
39 44 19
39 45 27
39 46 16
39 47 28
39 48 22
39 49 14
39 50 15
39 51 21
39 52 9
39 53 21
39 54 28
39 55 29
39 56 11
39 57 11
39 58 7
39 59 27
39 60 18
39 61 29
39 62 8
39 63 8
39 64 12
39 65 10
39 66 18
39 67 14
39 68 15
39 69 6
39 70 13
39 71 9
39 72 23
39 73 19
39 74 13
39 75 16
39 76 23
39 77 23
39 78 24
39 79 30
39 80 26
39 81 17
39 82 20
39 83 15
39 84 28
39 85 27
39 86 25
39 87 14
39 88 7
39 89 11
39 90 15
39 91 22
39 92 14
39 93 14
39 94 16
39 95 21
39 96 9
39 97 16
39 98 16
39 99 10
39 100 17
40 41 7
40 42 23
40 43 6
40 44 27
40 45 29
40 46 18
40 47 14
40 48 21
40 49 14
40 50 20
40 51 30
40 52 24
40 53 24
40 54 30
40 55 25
40 56 11
40 57 23
40 58 7
40 59 10
40 60 12
40 61 14
40 62 9
40 63 27
40 64 30
40 65 18
40 66 28
40 67 14
40 68 29
40 69 20
40 70 21
40 71 10
40 72 29
40 73 9
40 74 21
40 75 16
40 76 17
40 77 17
40 78 21
40 79 10
40 80 17
40 81 26
40 82 15
40 83 14
40 84 12
40 85 28
40 86 27
40 87 19
40 88 19
40 89 11
40 90 9
40 91 18
40 92 21
40 93 23
40 94 13
40 95 20
40 96 9
40 97 16
40 98 10
40 99 7
40 100 30
41 42 7
41 43 14
41 44 7
41 45 10
41 46 17
41 47 9
41 48 27
41 49 30
41 50 19
41 51 8
41 52 23
41 53 27
41 54 25
41 55 6
41 56 12
41 57 16
41 58 7
41 59 12
41 60 10
41 61 9
41 62 22
41 63 22
41 64 8
41 65 30
41 66 7
41 67 10
41 68 7
41 69 14
41 70 7
41 71 21
41 72 7
41 73 10
41 74 6
41 75 24
41 76 22
41 77 29
41 78 15
41 79 24
41 80 6
41 81 17
41 82 20
41 83 13
41 84 25
41 85 12
41 86 20
41 87 25
41 88 19
41 89 27
41 90 12
41 91 13
41 92 14
41 93 30
41 94 12
41 95 12
41 96 22
41 97 27
41 98 26
41 99 6
41 100 7
42 43 27
42 44 6
42 45 30
42 46 29
42 47 10
42 48 9
42 49 7
42 50 28
42 51 25
42 52 8
42 53 14
42 54 30
42 55 22
42 56 11
42 57 11
42 58 15
42 59 18
42 60 20
42 61 11
42 62 23
42 63 26
42 64 28
42 65 21
42 66 25
42 67 11
42 68 22
42 69 27
42 70 28
42 71 29
42 72 20
42 73 8
42 74 6
42 75 11
42 76 10
42 77 23
42 78 11
42 79 8
42 80 25
42 81 28
42 82 26
42 83 10
42 84 19
42 85 23
42 86 14
42 87 25
42 88 9
42 89 16
42 90 9
42 91 19
42 92 19
42 93 28
42 94 22
42 95 22
42 96 20
42 97 21
42 98 30
42 99 26
42 100 22
43 44 29
43 45 23
43 46 22
43 47 24
43 48 10
43 49 29
43 50 10
43 51 12
43 52 11
43 53 20
43 54 25
43 55 11
43 56 14
43 57 30
43 58 20
43 59 18
43 60 23
43 61 17
43 62 28
43 63 14
43 64 19
43 65 15
43 66 27
43 67 26
43 68 10
43 69 18
43 70 28
43 71 12
43 72 10
43 73 15
43 74 27
43 75 8
43 76 8
43 77 24
43 78 22
43 79 11
43 80 11
43 81 26
43 82 17
43 83 30
43 84 12
43 85 14
43 86 14
43 87 29
43 88 7
43 89 7
43 90 20
43 91 15
43 92 11
43 93 24
43 94 9
43 95 7
43 96 9
43 97 9
43 98 24
43 99 11
43 100 29
44 45 17
44 46 15
44 47 26
44 48 19
44 49 15
44 50 19
44 51 15
44 52 7
44 53 17
44 54 27
44 55 10
44 56 26
44 57 13
44 58 13
44 59 25
44 60 15
44 61 8
44 62 28
44 63 22
44 64 25
44 65 9
44 66 13
44 67 6
44 68 9
44 69 11
44 70 7
44 71 7
44 72 13
44 73 30
44 74 8
44 75 16
44 76 26
44 77 12
44 78 20
44 79 18
44 80 27
44 81 21
44 82 16
44 83 10
44 84 29
44 85 24
44 86 17
44 87 9
44 88 18
44 89 11
44 90 10
44 91 30
44 92 23
44 93 25
44 94 14
44 95 24
44 96 13
44 97 24
44 98 28
44 99 15
44 100 20
45 46 19
45 47 8
45 48 28
45 49 28
45 50 17
45 51 12
45 52 11
45 53 28
45 54 22
45 55 20
45 56 6
45 57 6
45 58 23
45 59 23
45 60 28
45 61 24
45 62 7
45 63 27
45 64 12
45 65 26
45 66 20
45 67 26
45 68 6
45 69 28
45 70 30
45 71 9
45 72 22
45 73 11
45 74 13
45 75 25
45 76 9
45 77 30
45 78 21
45 79 24
45 80 7
45 81 19
45 82 17
45 83 14
45 84 9
45 85 14
45 86 13
45 87 14
45 88 11
45 89 8
45 90 28
45 91 11
45 92 11
45 93 27
45 94 26
45 95 14
45 96 21
45 97 20
45 98 19
45 99 10
45 100 7
46 47 15
46 48 7
46 49 18
46 50 11
46 51 14
46 52 29
46 53 23
46 54 13
46 55 17
46 56 24
46 57 21
46 58 11
46 59 9
46 60 24
46 61 27
46 62 12
46 63 20
46 64 17
46 65 22
46 66 17
46 67 26
46 68 17
46 69 15
46 70 29
46 71 26
46 72 24
46 73 10
46 74 11
46 75 11
46 76 14
46 77 17
46 78 20
46 79 18
46 80 19
46 81 15
46 82 9
46 83 28
46 84 28
46 85 22
46 86 30
46 87 29
46 88 15
46 89 12
46 90 23
46 91 27
46 92 10
46 93 30
46 94 23
46 95 7
46 96 17
46 97 18
46 98 16
46 99 12
46 100 20
47 48 30
47 49 25
47 50 6
47 51 10
47 52 23
47 53 27
47 54 15
47 55 14
47 56 15
47 57 17
47 58 25
47 59 18
47 60 29
47 61 29
47 62 10
47 63 30
47 64 10
47 65 27
47 66 17
47 67 7
47 68 25
47 69 21
47 70 22
47 71 20
47 72 15
47 73 24
47 74 21
47 75 25
47 76 23
47 77 27
47 78 22
47 79 6
47 80 28
47 81 17
47 82 26
47 83 23
47 84 30
47 85 23
47 86 27
47 87 23
47 88 14
47 89 27
47 90 20
47 91 22
47 92 21
47 93 8
47 94 30
47 95 14
47 96 21
47 97 14
47 98 22
47 99 10
47 100 28
48 49 28
48 50 19
48 51 6
48 52 26
48 53 7
48 54 26
48 55 15
48 56 9
48 57 10
48 58 15
48 59 26
48 60 22
48 61 26
48 62 20
48 63 27
48 64 22
48 65 17
48 66 11
48 67 9
48 68 26
48 69 15
48 70 28
48 71 29
48 72 20
48 73 23
48 74 21
48 75 30
48 76 19
48 77 20
48 78 24
48 79 24
48 80 25
48 81 30
48 82 29
48 83 16
48 84 10
48 85 21
48 86 14
48 87 30
48 88 9
48 89 24
48 90 12
48 91 9
48 92 6
48 93 23
48 94 29
48 95 22
48 96 15
48 97 28
48 98 8
48 99 6
48 100 16
49 50 11
49 51 10
49 52 6
49 53 12
49 54 7
49 55 24
49 56 6
49 57 7
49 58 13
49 59 18
49 60 29
49 61 14
49 62 19
49 63 15
49 64 30
49 65 27
49 66 30
49 67 27
49 68 21
49 69 14
49 70 23
49 71 18
49 72 18
49 73 13
49 74 15
49 75 15
49 76 27
49 77 23
49 78 13
49 79 21
49 80 19
49 81 14
49 82 13
49 83 12
49 84 24
49 85 20
49 86 6
49 87 28
49 88 12
49 89 30
49 90 11
49 91 9
49 92 19
49 93 29
49 94 13
49 95 16
49 96 15
49 97 7
49 98 30
49 99 10
49 100 25
50 51 19
50 52 28
50 53 20
50 54 23
50 55 6
50 56 20
50 57 10
50 58 20
50 59 11
50 60 16
50 61 19
50 62 10
50 63 6
50 64 8
50 65 17
50 66 23
50 67 22
50 68 28
50 69 6
50 70 21
50 71 21
50 72 21
50 73 22
50 74 22
50 75 18
50 76 7
50 77 30
50 78 30
50 79 15
50 80 25
50 81 25
50 82 9
50 83 26
50 84 14
50 85 21
50 86 28
50 87 22
50 88 13
50 89 28
50 90 19
50 91 30
50 92 22
50 93 15
50 94 19
50 95 20
50 96 15
50 97 29
50 98 22
50 99 21
50 100 29
51 52 18
51 53 30
51 54 11
51 55 18
51 56 14
51 57 10
51 58 22
51 59 12
51 60 10
51 61 26
51 62 25
51 63 26
51 64 9
51 65 13
51 66 19
51 67 18
51 68 8
51 69 29
51 70 12
51 71 8
51 72 11
51 73 11
51 74 20
51 75 7
51 76 17
51 77 6
51 78 16
51 79 15
51 80 8
51 81 9
51 82 28
51 83 17
51 84 22
51 85 18
51 86 22
51 87 16
51 88 6
51 89 10
51 90 8
51 91 12
51 92 14
51 93 25
51 94 21
51 95 18
51 96 20
51 97 28
51 98 19
51 99 8
51 100 20
52 53 26
52 54 14
52 55 20
52 56 6
52 57 19
52 58 14
52 59 6
52 60 23
52 61 30
52 62 9
52 63 21
52 64 27
52 65 27
52 66 26
52 67 24
52 68 23
52 69 23
52 70 29
52 71 30
52 72 16
52 73 11
52 74 8
52 75 14
52 76 16
52 77 24
52 78 18
52 79 26
52 80 16
52 81 24
52 82 13
52 83 15
52 84 8
52 85 18
52 86 25
52 87 18
52 88 27
52 89 18
52 90 21
52 91 9
52 92 19
52 93 29
52 94 9
52 95 10
52 96 28
52 97 17
52 98 6
52 99 9
52 100 9
53 54 15
53 55 27
53 56 11
53 57 15
53 58 6
53 59 8
53 60 10
53 61 21
53 62 12
53 63 26
53 64 26
53 65 15
53 66 15
53 67 10
53 68 29
53 69 21
53 70 18
53 71 6
53 72 25
53 73 16
53 74 13
53 75 26
53 76 16
53 77 17
53 78 15
53 79 14
53 80 16
53 81 21
53 82 14
53 83 26
53 84 11
53 85 6
53 86 13
53 87 10
53 88 13
53 89 30
53 90 7
53 91 16
53 92 30
53 93 28
53 94 16
53 95 28
53 96 8
53 97 14
53 98 13
53 99 16
53 100 6
54 55 6
54 56 9
54 57 28
54 58 24
54 59 10
54 60 9
54 61 28
54 62 29
54 63 13
54 64 7
54 65 18
54 66 9
54 67 29
54 68 25
54 69 9
54 70 18
54 71 10
54 72 14
54 73 28
54 74 15
54 75 19
54 76 12
54 77 17
54 78 20
54 79 29
54 80 23
54 81 23
54 82 26
54 83 27
54 84 21
54 85 8
54 86 19
54 87 8
54 88 9
54 89 25
54 90 27
54 91 18
54 92 29
54 93 6
54 94 13
54 95 8
54 96 26
54 97 13
54 98 6
54 99 10
54 100 29
55 56 25
55 57 10
55 58 11
55 59 6
55 60 12
55 61 15
55 62 23
55 63 6
55 64 17
55 65 17
55 66 14
55 67 27
55 68 17
55 69 20
55 70 24
55 71 13
55 72 24
55 73 11
55 74 26
55 75 17
55 76 14
55 77 17
55 78 7
55 79 8
55 80 25
55 81 20
55 82 26
55 83 27
55 84 26
55 85 16
55 86 12
55 87 24
55 88 20
55 89 14
55 90 10
55 91 9
55 92 20
55 93 22
55 94 8
55 95 11
55 96 8
55 97 17
55 98 25
55 99 18
55 100 15
56 57 26
56 58 10
56 59 24
56 60 21
56 61 19
56 62 17
56 63 6
56 64 11
56 65 9
56 66 21
56 67 15
56 68 22
56 69 22
56 70 16
56 71 25
56 72 26
56 73 13
56 74 14
56 75 23
56 76 22
56 77 15
56 78 7
56 79 14
56 80 13
56 81 12
56 82 11
56 83 8
56 84 29
56 85 21
56 86 6
56 87 13
56 88 29
56 89 30
56 90 19
56 91 12
56 92 10
56 93 28
56 94 12
56 95 30
56 96 24
56 97 18
56 98 14
56 99 27
56 100 10
57 58 24
57 59 29
57 60 28
57 61 12
57 62 28
57 63 12
57 64 18
57 65 25
57 66 8
57 67 15
57 68 15
57 69 22
57 70 22
57 71 15
57 72 10
57 73 24
57 74 21
57 75 27
57 76 10
57 77 12
57 78 18
57 79 14
57 80 8
57 81 6
57 82 29
57 83 7
57 84 28
57 85 25
57 86 27
57 87 11
57 88 19
57 89 20
57 90 30
57 91 10
57 92 22
57 93 14
57 94 7
57 95 27
57 96 6
57 97 12
57 98 15
57 99 19
57 100 12
58 59 9
58 60 14
58 61 21
58 62 30
58 63 8
58 64 26
58 65 28
58 66 14
58 67 8
58 68 23
58 69 8
58 70 19
58 71 7
58 72 15
58 73 14
58 74 21
58 75 27
58 76 30
58 77 26
58 78 21
58 79 9
58 80 21
58 81 13
58 82 9
58 83 18
58 84 23
58 85 17
58 86 28
58 87 17
58 88 14
58 89 23
58 90 11
58 91 17
58 92 21
58 93 8
58 94 29
58 95 14
58 96 25
58 97 25
58 98 7
58 99 9
58 100 29
59 60 10
59 61 14
59 62 8
59 63 23
59 64 29
59 65 26
59 66 17
59 67 29
59 68 12
59 69 24
59 70 13
59 71 20
59 72 29
59 73 23
59 74 10
59 75 11
59 76 17
59 77 16
59 78 21
59 79 23
59 80 21
59 81 10
59 82 13
59 83 26
59 84 25
59 85 24
59 86 30
59 87 8
59 88 18
59 89 16
59 90 7
59 91 15
59 92 17
59 93 14
59 94 8
59 95 21
59 96 11
59 97 20
59 98 6
59 99 22
59 100 22
60 61 8
60 62 19
60 63 16
60 64 22
60 65 19
60 66 17
60 67 17
60 68 18
60 69 28
60 70 13
60 71 9
60 72 20
60 73 13
60 74 15
60 75 24
60 76 10
60 77 8
60 78 20
60 79 14
60 80 25
60 81 26
60 82 17
60 83 25
60 84 22
60 85 29
60 86 25
60 87 10
60 88 9
60 89 11
60 90 11
60 91 24
60 92 26
60 93 12
60 94 20
60 95 13
60 96 30
60 97 29
60 98 21
60 99 30
60 100 11
61 62 12
61 63 25
61 64 16
61 65 28
61 66 17
61 67 22
61 68 17
61 69 8
61 70 13
61 71 27
61 72 13
61 73 12
61 74 15
61 75 28
61 76 17
61 77 7
61 78 12
61 79 13
61 80 29
61 81 16
61 82 24
61 83 19
61 84 13
61 85 16
61 86 12
61 87 17
61 88 24
61 89 17
61 90 9
61 91 24
61 92 21
61 93 9
61 94 13
61 95 8
61 96 23
61 97 12
61 98 8
61 99 7
61 100 10
62 63 14
62 64 30
62 65 22
62 66 23
62 67 18
62 68 16
62 69 21
62 70 7
62 71 23
62 72 28
62 73 30
62 74 30
62 75 22
62 76 15
62 77 26
62 78 9
62 79 9
62 80 28
62 81 19
62 82 8
62 83 19
62 84 11
62 85 20
62 86 19
62 87 11
62 88 21
62 89 17
62 90 7
62 91 8
62 92 28
62 93 7
62 94 30
62 95 29
62 96 22
62 97 23
62 98 14
62 99 30
62 100 28
63 64 15
63 65 22
63 66 16
63 67 19
63 68 28
63 69 7
63 70 16
63 71 14
63 72 15
63 73 7
63 74 11
63 75 20
63 76 8
63 77 26
63 78 16
63 79 8
63 80 28
63 81 7
63 82 18
63 83 20
63 84 29
63 85 17
63 86 22
63 87 11
63 88 12
63 89 15
63 90 19
63 91 14
63 92 6
63 93 30
63 94 22
63 95 25
63 96 24
63 97 10
63 98 17
63 99 24
63 100 20
64 65 27
64 66 21
64 67 26
64 68 18
64 69 9
64 70 30
64 71 20
64 72 17
64 73 18
64 74 15
64 75 15
64 76 16
64 77 14
64 78 19
64 79 12
64 80 17
64 81 7
64 82 12
64 83 8
64 84 7
64 85 11
64 86 29
64 87 21
64 88 27
64 89 17
64 90 9
64 91 20
64 92 22
64 93 26
64 94 24
64 95 8
64 96 15
64 97 12
64 98 29
64 99 20
64 100 24
65 66 22
65 67 27
65 68 12
65 69 29
65 70 19
65 71 18
65 72 18
65 73 29
65 74 21
65 75 21
65 76 24
65 77 16
65 78 22
65 79 30
65 80 8
65 81 10
65 82 6
65 83 10
65 84 24
65 85 10
65 86 26
65 87 23
65 88 11
65 89 28
65 90 18
65 91 21
65 92 8
65 93 26
65 94 22
65 95 30
65 96 7
65 97 25
65 98 30
65 99 10
65 100 24
66 67 20
66 68 9
66 69 14
66 70 26
66 71 28
66 72 14
66 73 21
66 74 6
66 75 8
66 76 22
66 77 25
66 78 17
66 79 24
66 80 20
66 81 30
66 82 15
66 83 11
66 84 13
66 85 11
66 86 9
66 87 16
66 88 17
66 89 14
66 90 20
66 91 24
66 92 11
66 93 23
66 94 29
66 95 18
66 96 20
66 97 12
66 98 6
66 99 16
66 100 10
67 68 29
67 69 12
67 70 8
67 71 29
67 72 23
67 73 13
67 74 22
67 75 8
67 76 15
67 77 16
67 78 15
67 79 13
67 80 10
67 81 12
67 82 12
67 83 15
67 84 24
67 85 24
67 86 12
67 87 22
67 88 8
67 89 20
67 90 28
67 91 17
67 92 26
67 93 6
67 94 27
67 95 12
67 96 12
67 97 11
67 98 12
67 99 9
67 100 16
68 69 24
68 70 24
68 71 6
68 72 27
68 73 19
68 74 16
68 75 11
68 76 13
68 77 25
68 78 23
68 79 20
68 80 28
68 81 6
68 82 28
68 83 27
68 84 11
68 85 8
68 86 27
68 87 21
68 88 15
68 89 27
68 90 25
68 91 27
68 92 29
68 93 17
68 94 15
68 95 12
68 96 9
68 97 26
68 98 7
68 99 13
68 100 8
69 70 16
69 71 12
69 72 24
69 73 21
69 74 20
69 75 16
69 76 27
69 77 9
69 78 12
69 79 22
69 80 29
69 81 20
69 82 28
69 83 24
69 84 14
69 85 30
69 86 20
69 87 11
69 88 16
69 89 8
69 90 24
69 91 24
69 92 20
69 93 9
69 94 19
69 95 18
69 96 13
69 97 6
69 98 11
69 99 11
69 100 28
70 71 21
70 72 27
70 73 28
70 74 12
70 75 14
70 76 13
70 77 20
70 78 15
70 79 30
70 80 16
70 81 25
70 82 11
70 83 21
70 84 9
70 85 9
70 86 8
70 87 16
70 88 26
70 89 30
70 90 21
70 91 27
70 92 28
70 93 17
70 94 11
70 95 27
70 96 18
70 97 6
70 98 19
70 99 24
70 100 9
71 72 21
71 73 16
71 74 26
71 75 9
71 76 8
71 77 21
71 78 22
71 79 25
71 80 16
71 81 26
71 82 14
71 83 7
71 84 11
71 85 26
71 86 16
71 87 14
71 88 7
71 89 25
71 90 16
71 91 8
71 92 10
71 93 25
71 94 19
71 95 18
71 96 18
71 97 21
71 98 6
71 99 19
71 100 23
72 73 30
72 74 22
72 75 29
72 76 20
72 77 18
72 78 16
72 79 6
72 80 27
72 81 21
72 82 25
72 83 24
72 84 18
72 85 26
72 86 22
72 87 30
72 88 25
72 89 7
72 90 18
72 91 27
72 92 10
72 93 18
72 94 17
72 95 29
72 96 22
72 97 24
72 98 30
72 99 28
72 100 20
73 74 30
73 75 24
73 76 9
73 77 10
73 78 23
73 79 20
73 80 10
73 81 12
73 82 10
73 83 18
73 84 11
73 85 19
73 86 16
73 87 24
73 88 10
73 89 15
73 90 8
73 91 13
73 92 25
73 93 28
73 94 22
73 95 12
73 96 19
73 97 18
73 98 17
73 99 21
73 100 27
74 75 29
74 76 16
74 77 12
74 78 11
74 79 9
74 80 13
74 81 18
74 82 21
74 83 10
74 84 30
74 85 6
74 86 9
74 87 19
74 88 13
74 89 12
74 90 24
74 91 21
74 92 10
74 93 13
74 94 20
74 95 15
74 96 18
74 97 20
74 98 6
74 99 20
74 100 24
75 76 9
75 77 8
75 78 7
75 79 30
75 80 11
75 81 7
75 82 21
75 83 25
75 84 14
75 85 18
75 86 18
75 87 7
75 88 13
75 89 16
75 90 10
75 91 8
75 92 6
75 93 15
75 94 26
75 95 24
75 96 7
75 97 9
75 98 18
75 99 7
75 100 15
76 77 6
76 78 23
76 79 11
76 80 27
76 81 26
76 82 29
76 83 26
76 84 17
76 85 20
76 86 21
76 87 9
76 88 22
76 89 12
