100 4950
28 38 25
28 39 50
28 40 64
28 41 37
28 42 48
28 43 50
28 44 72
28 45 19
28 46 73
28 47 4
28 48 94
28 49 42
28 50 72
28 51 100
28 52 20
28 53 62
28 54 50
28 55 3
28 56 33
28 57 3
28 58 71
28 59 78
28 60 8
28 61 58
28 62 47
28 63 23
28 64 71
28 65 17
28 66 87
28 67 82
28 68 34
28 69 20
28 70 58
28 71 19
28 72 87
28 73 76
28 74 26
28 75 30
28 76 70
28 77 93
28 78 55
28 79 11
28 80 21
28 81 19
28 82 29
28 83 47
28 84 90
28 85 24
28 86 53
28 87 78
28 88 76
28 89 96
28 90 55
28 91 18
28 92 27
28 93 72
28 94 49
28 95 100
28 96 10
28 97 72
28 98 11
28 99 98
28 100 25
29 30 75
29 31 41
29 32 6
29 33 32
29 34 52
29 35 76
29 36 16
29 37 88
29 38 15
29 39 26
29 40 60
29 41 84
29 42 67
29 43 96
29 44 61
29 45 10
29 46 91
29 47 2
29 48 45
29 49 82
29 50 94
29 51 90
29 52 10
29 53 23
29 54 74
29 55 66
29 56 93
29 57 48
29 58 47
29 59 28
29 60 40
29 61 68
29 62 46
29 63 16
29 64 90
29 65 63
29 66 84
29 67 36
29 68 73
29 69 34
29 70 31
29 71 82
29 72 26
29 73 100
29 74 89
29 75 75
29 76 21
29 77 66
29 78 22
29 79 23
29 80 96
29 81 55
29 82 3
29 83 45
29 84 28
29 85 64
29 86 67
29 87 88
29 88 59
29 89 36
29 90 37
29 91 6
29 92 54
29 93 52
29 94 24
29 95 64
29 96 82
29 97 77
29 98 2
29 99 54
29 100 50
30 31 20
30 32 47
30 33 28
30 34 19
30 35 59
30 36 47
30 37 25
30 38 25
30 39 55
30 40 45
30 41 38
30 42 20
30 43 63
30 44 59
30 45 50
30 46 30
30 47 68
30 48 4
30 49 39
30 50 13
30 51 95
30 52 94
30 53 18
30 54 61
30 55 31
30 56 75
30 57 60
30 58 23
30 59 31
30 60 80
30 61 62
30 62 9
30 63 90
30 64 6
30 65 84
30 66 11
30 67 99
30 68 24
30 69 2
30 70 86
30 71 64
30 72 25
30 73 7
30 74 32
30 75 53
30 76 16
30 77 81
30 78 67
30 79 2
30 80 97
30 81 20
30 82 8
30 83 13
30 84 42
30 85 2
30 86 2
30 87 41
30 88 66
30 89 95
30 90 27
30 91 32
30 92 84
30 93 95
30 94 47
30 95 9
30 96 71
30 97 92
30 98 100
30 99 93
30 100 93
31 32 29
31 33 5
31 34 33
31 35 78
31 36 33
31 37 2
31 38 6
31 39 59
31 40 24
31 41 53
31 42 36
31 43 44
31 44 51
31 45 66
31 46 29
31 47 22
31 48 50
31 49 48
31 50 17
31 51 66
31 52 99
31 53 37
31 54 4
31 55 15
31 56 48
31 57 68
31 58 15
31 59 38
31 60 49
31 61 65
31 62 65
31 63 100
31 64 90
31 65 44
31 66 59
31 67 45
31 68 70
31 69 59
31 70 8
31 71 39
31 72 29
31 73 9
31 74 47
31 75 72
31 76 87
31 77 31
31 78 69
31 79 12
31 80 29
31 81 70
31 82 100
31 83 44
31 84 63
31 85 21
31 86 16
31 87 99
31 88 47
31 89 52
31 90 40
31 91 99
31 92 30
31 93 29
31 94 8
31 95 24
31 96 12
31 97 54
31 98 68
31 99 17
31 100 45
32 33 51
32 34 9
32 35 46
32 36 15
32 37 17
32 38 66
32 39 54
32 40 8
32 41 32
32 42 18
32 43 69
32 44 22
32 45 95
32 46 64
32 47 19
32 48 83
32 49 25
32 50 29
32 51 43
32 52 73
32 53 45
32 54 44
32 55 93
32 56 53
32 57 69
32 58 76
32 59 39
32 60 65
32 61 14
32 62 6
32 63 75
32 64 68
32 65 47
32 66 63
32 67 81
32 68 28
32 69 36
32 70 46
32 71 65
32 72 24
32 73 41
32 74 97
32 75 36
32 76 66
32 77 87
32 78 36
32 79 36
32 80 51
32 81 13
32 82 94
32 83 25
32 84 49
32 85 35
32 86 92
32 87 17
32 88 38
32 89 32
32 90 64
32 91 98
32 92 47
32 93 58
32 94 10
32 95 38
32 96 5
32 97 6
32 98 73
32 99 48
32 100 39
33 34 90
33 35 31
33 36 25
33 37 11
33 38 25
33 39 26
33 40 66
33 41 5
33 42 31
33 43 25
33 44 20
33 45 4
33 46 42
33 47 25
33 48 62
33 49 15
33 50 42
33 51 84
33 52 75
33 53 23
33 54 42
33 55 61
33 56 47
33 57 56
33 58 29
33 59 57
33 60 54
33 61 11
33 62 95
33 63 14
33 64 98
33 65 26
33 66 36
33 67 83
33 68 13
33 69 42
33 70 8
33 71 36
33 72 65
33 73 12
33 74 31
33 75 47
33 76 95
33 77 50
33 78 86
33 79 35
33 80 45
33 81 13
33 82 95
33 83 72
33 84 31
33 85 67
33 86 38
33 87 75
33 88 5
33 89 69
33 90 97
33 91 100
33 92 31
33 93 58
33 94 1
33 95 97
33 96 5
33 97 41
33 98 77
33 99 64
33 100 72
34 35 99
34 36 87
34 37 41
34 38 20
34 39 92
34 40 61
34 41 11
34 42 26
34 43 11
34 44 27
34 45 96
34 46 15
34 47 36
34 48 44
34 49 41
34 50 23
34 51 88
34 52 2
34 53 49
34 54 79
34 55 94
34 56 23
34 57 68
34 58 38
34 59 70
34 60 20
34 61 78
34 62 77
34 63 31
34 64 87
34 65 92
34 66 55
34 67 23
34 68 55
34 69 47
34 70 49
34 71 45
34 72 24
34 73 57
34 74 69
34 75 70
34 76 22
34 77 53
34 78 45
34 79 3
34 80 40
34 81 46
34 82 62
34 83 2
34 84 55
34 85 62
34 86 46
34 87 6
34 88 3
34 89 43
34 90 71
34 91 52
34 92 16
34 93 26
34 94 57
34 95 48
34 96 33
34 97 20
34 98 37
34 99 49
34 100 59
35 36 91
35 37 6
35 38 53
35 39 12
35 40 10
35 41 32
35 42 30
35 43 93
35 44 29
35 45 55
35 46 100
35 47 29
35 48 19
35 49 80
35 50 48
35 51 26
35 52 13
35 53 34
35 54 84
35 55 82
35 56 85
35 57 16
35 58 25
35 59 49
35 60 99
35 61 72
35 62 76
35 63 86
35 64 12
35 65 88
35 66 59
35 67 93
35 68 89
35 69 32
35 70 69
35 71 8
35 72 46
35 73 28
35 74 100
35 75 55
35 76 43
35 77 55
35 78 62
35 79 36
35 80 27
35 81 60
35 82 76
35 83 23
35 84 34
35 85 84
35 86 61
35 87 44
35 88 66
35 89 77
35 90 19
35 91 6
35 92 14
35 93 37
35 94 33
35 95 88
35 96 95
35 97 34
35 98 53
35 99 46
35 100 32
36 37 13
36 38 32
36 39 28
36 40 95
36 41 98
36 42 62
36 43 96
36 44 89
36 45 67
36 46 67
36 47 32
36 48 3
36 49 93
36 50 39
36 51 74
36 52 74
36 53 10
36 54 100
36 55 24
36 56 95
36 57 23
36 58 60
36 59 69
36 60 35
36 61 90
36 62 62
36 63 92
36 64 45
36 65 95
36 66 13
36 67 79
36 68 68
36 69 12
36 70 89
36 71 27
36 72 70
36 73 39
36 74 86
36 75 9
36 76 36
36 77 13
36 78 6
36 79 76
36 80 91
36 81 35
36 82 47
36 83 14
36 84 45
36 85 47
36 86 85
36 87 8
36 88 92
36 89 41
36 90 25
36 91 70
36 92 68
36 93 91
36 94 99
36 95 85
36 96 68
36 97 43
36 98 47
36 99 79
36 100 71
37 38 96
37 39 22
37 40 36
37 41 20
37 42 25
37 43 99
37 44 7
37 45 12
37 46 20
37 47 98
37 48 71
37 49 54
37 50 74
37 51 94
37 52 11
37 53 55
37 54 27
37 55 20
37 56 39
37 57 70
37 58 98
37 59 32
37 60 83
37 61 64
37 62 71
37 63 87
37 64 100
37 65 88
37 66 97
37 67 33
37 68 53
37 69 38
37 70 55
37 71 49
37 72 18
37 73 78
37 74 80
37 75 69
37 76 37
37 77 34
37 78 43
37 79 44
37 80 21
37 81 47
37 82 84
37 83 9
37 84 64
37 85 4
37 86 63
37 87 93
37 88 55
37 89 79
37 90 36
37 91 20
37 92 95
37 93 98
37 94 56
37 95 92
37 96 2
37 97 9
37 98 75
37 99 31
37 100 72
38 39 71
38 40 72
38 41 90
38 42 100
38 43 17
38 44 42
38 45 43
38 46 31
38 47 62
38 48 19
38 49 34
38 50 51
38 51 75
38 52 100
38 53 20
38 54 60
38 55 30
38 56 51
38 57 23
38 58 91
38 59 30
38 60 88
38 61 8
38 62 76
38 63 85
38 64 51
38 65 47
38 66 28
38 67 64
38 68 4
38 69 51
38 70 86
38 71 8
38 72 88
38 73 16
38 74 53
38 75 93
38 76 2
38 77 39
38 78 61
38 79 59
38 80 43
38 81 43
38 82 85
38 83 62
38 84 81
38 85 45
38 86 24
38 87 26
38 88 90
38 89 75
38 90 95
38 91 67
38 92 15
38 93 20
38 94 83
38 95 87
38 96 50
38 97 31
38 98 14
38 99 73
38 100 69
39 40 48
39 41 57
39 42 21
39 43 80
39 44 48
39 45 23
39 46 23
39 47 65
39 48 74
39 49 92
39 50 15
39 51 12
39 52 75
39 53 31
39 54 17
39 55 20
39 56 94
39 57 26
39 58 46
39 59 77
39 60 49
39 61 97
39 62 28
39 63 59
39 64 76
39 65 55
39 66 36
39 67 49
39 68 97
39 69 65
39 70 89
39 71 2
39 72 96
39 73 63
39 74 23
39 75 96
39 76 13
39 77 43
39 78 82
39 79 31
39 80 56
39 81 37
39 82 28
39 83 80
39 84 44
39 85 97
39 86 68
39 87 39
39 88 44
39 89 51
39 90 64
39 91 9
39 92 54
39 93 88
39 94 30
39 95 42
39 96 48
39 97 87
39 98 18
39 99 66
39 100 95
40 41 34
40 42 14
40 43 97
40 44 60
40 45 70
40 46 95
40 47 54
40 48 71
40 49 77
40 50 79
40 51 49
40 52 69
40 53 93
40 54 91
40 55 59
40 56 38
40 57 87
40 58 49
40 59 29
40 60 8
40 61 12
40 62 17
40 63 35
40 64 62
40 65 43
40 66 62
40 67 75
40 68 56
40 69 74
40 70 9
40 71 94
40 72 35
40 73 74
40 74 63
40 75 1
40 76 95
40 77 71
40 78 92
40 79 27
40 80 90
40 81 100
40 82 92
40 83 67
40 84 30
40 85 95
40 86 81
40 87 99
40 88 67
40 89 4
40 90 65
40 91 8
40 92 67
40 93 95
40 94 62
40 95 13
40 96 26
40 97 27
40 98 11
40 99 32
40 100 22
41 42 19
41 43 95
41 44 70
41 45 47
41 46 73
41 47 97
41 48 22
41 49 6
41 50 61
41 51 81
41 52 86
41 53 11
41 54 89
41 55 84
41 56 66
41 57 65
41 58 33
41 59 19
41 60 37
41 61 22
41 62 62
41 63 100
41 64 15
41 65 8
41 66 18
41 67 73
41 68 67
41 69 62
41 70 31
41 71 49
41 72 35
41 73 76
41 74 42
41 75 20
41 76 95
41 77 34
41 78 25
41 79 21
41 80 43
41 81 21
41 82 72
41 83 33
41 84 89
41 85 10
41 86 89
41 87 1
41 88 86
41 89 33
41 90 23
41 91 48
41 92 24
41 93 21
41 94 24
41 95 52
41 96 87
41 97 65
41 98 49
41 99 98
41 100 76
42 43 21
42 44 15
42 45 88
42 46 17
42 47 44
42 48 8
42 49 36
42 50 17
42 51 65
42 52 38
42 53 70
42 54 12
42 55 5
42 56 33
42 57 4
42 58 28
42 59 94
42 60 67
42 61 28
42 62 72
42 63 28
42 64 95
42 65 32
42 66 65
42 67 94
42 68 75
42 69 69
42 70 30
42 71 8
42 72 39
42 73 51
42 74 32
42 75 44
42 76 22
42 77 89
42 78 51
42 79 96
42 80 43
42 81 29
42 82 93
42 83 53
42 84 8
42 85 35
42 86 72
42 87 10
42 88 42
42 89 99
42 90 86
42 91 58
42 92 78
42 93 4
42 94 79
42 95 24
42 96 6
42 97 10
42 98 11
42 99 88
42 100 66
43 44 56
43 45 30
43 46 13
43 47 79
43 48 57
43 49 42
43 50 22
43 51 85
43 52 38
43 53 43
43 54 92
43 55 84
43 56 7
43 57 74
43 58 51
43 59 15
43 60 12
43 61 94
43 62 34
43 63 69
43 64 32
43 65 11
43 66 34
43 67 34
43 68 19
43 69 77
43 70 12
43 71 69
43 72 35
43 73 96
43 74 40
43 75 80
43 76 65
43 77 95
43 78 80
43 79 9
43 80 29
43 81 26
43 82 40
43 83 69
43 84 81
43 85 88
43 86 51
43 87 26
43 88 25
43 89 76
43 90 90
43 91 53
43 92 28
43 93 48
43 94 71
43 95 20
43 96 10
43 97 59
43 98 73
43 99 72
43 100 19
44 45 88
44 46 89
44 47 85
44 48 98
44 49 78
44 50 9
44 51 57
44 52 30
44 53 54
44 54 63
44 55 67
44 56 26
44 57 50
44 58 36
44 59 91
44 60 69
44 61 38
44 62 22
44 63 15
44 64 82
44 65 30
44 66 80
44 67 98
44 68 36
44 69 35
44 70 39
44 71 21
44 72 53
44 73 52
44 74 48
44 75 69
44 76 16
44 77 39
44 78 58
44 79 68
44 80 27
44 81 64
44 82 74
44 83 24
44 84 48
44 85 77
44 86 31
44 87 1
44 88 22
44 89 91
44 90 47
44 91 62
44 92 90
44 93 28
44 94 99
44 95 7
44 96 42
44 97 97
44 98 86
44 99 52
44 100 25
45 46 19
45 47 7
45 48 54
45 49 75
45 50 17
45 51 36
45 52 45
45 53 8
45 54 66
45 55 27
45 56 87
45 57 93
45 58 27
45 59 31
45 60 7
45 61 93
45 62 5
45 63 31
45 64 56
45 65 94
45 66 40
45 67 74
45 68 99
45 69 69
45 70 34
45 71 7
45 72 21
45 73 48
45 74 68
45 75 1
45 76 73
45 77 39
45 78 96
45 79 31
45 80 29
45 81 60
45 82 22
45 83 24
45 84 10
45 85 78
45 86 80
45 87 40
45 88 20
45 89 51
45 90 88
45 91 86
45 92 32
45 93 88
45 94 79
45 95 89
45 96 34
45 97 6
45 98 64
45 99 52
45 100 26
46 47 98
46 48 90
46 49 100
46 50 57
46 51 88
46 52 56
46 53 97
46 54 10
46 55 74
46 56 96
46 57 59
46 58 96
46 59 12
46 60 29
46 61 34
46 62 5
46 63 3
46 64 55
46 65 27
46 66 12
46 67 65
46 68 24
46 69 27
46 70 5
46 71 21
46 72 15
46 73 16
46 74 79
46 75 19
46 76 72
46 77 42
46 78 46
46 79 64
46 80 24
46 81 41
46 82 97
46 83 39
46 84 39
46 85 81
46 86 73
46 87 27
46 88 51
46 89 38
46 90 64
46 91 49
46 92 99
46 93 13
46 94 41
46 95 88
46 96 80
46 97 50
46 98 81
46 99 13
46 100 10
47 48 52
47 49 55
47 50 6
47 51 90
47 52 77
47 53 95
47 54 99
47 55 49
47 56 32
47 57 83
47 58 81
47 59 36
47 60 98
47 61 28
47 62 73
47 63 23
47 64 71
47 65 59
47 66 80
47 67 57
47 68 93
47 69 84
47 70 15
47 71 45
47 72 18
47 73 85
47 74 5
47 75 87
47 76 60
47 77 2
47 78 61
47 79 44
47 80 83
47 81 36
47 82 80
47 83 60
47 84 10
47 85 20
47 86 86
47 87 9
47 88 30
47 89 85
47 90 56
47 91 94
47 92 69
47 93 20
47 94 50
47 95 50
47 96 4
47 97 67
47 98 42
47 99 67
47 100 90
48 49 23
48 50 41
48 51 38
48 52 27
48 53 79
48 54 13
48 55 77
48 56 88
48 57 26
48 58 34
48 59 20
48 60 57
48 61 86
48 62 20
48 63 100
48 64 78
48 65 3
48 66 91
48 67 34
48 68 89
48 69 18
48 70 70
48 71 23
48 72 38
48 73 56
48 74 21
48 75 91
48 76 70
48 77 38
48 78 67
48 79 50
48 80 18
48 81 83
48 82 11
48 83 99
48 84 48
48 85 56
48 86 95
48 87 68
48 88 74
48 89 72
48 90 93
48 91 17
48 92 42
48 93 36
48 94 45
48 95 72
48 96 69
48 97 72
48 98 48
48 99 5
48 100 6
49 50 46
49 51 19
49 52 33
49 53 3
49 54 12
49 55 77
49 56 1
49 57 94
49 58 52
49 59 22
49 60 42
49 61 48
49 62 97
49 63 14
49 64 52
49 65 45
49 66 86
49 67 39
49 68 39
49 69 87
49 70 25
49 71 4
49 72 66
49 73 44
49 74 35
49 75 11
49 76 90
49 77 61
49 78 28
49 79 4
49 80 71
49 81 92
49 82 98
49 83 53
49 84 12
49 85 16
49 86 47
49 87 75
49 88 53
49 89 18
49 90 62
49 91 22
49 92 12
49 93 44
49 94 17
49 95 43
49 96 85
49 97 19
49 98 33
49 99 33
49 100 39
50 51 2
50 52 21
50 53 63
50 54 31
50 55 16
50 56 31
50 57 95
50 58 9
50 59 42
50 60 87
50 61 30
50 62 71
50 63 25
50 64 84
50 65 55
50 66 95
50 67 100
50 68 72
50 69 3
50 70 57
50 71 15
50 72 29
50 73 64
50 74 1
50 75 39
50 76 77
50 77 86
50 78 41
50 79 36
50 80 94
50 81 57
50 82 1
50 83 7
50 84 9
50 85 46
50 86 61
50 87 47
50 88 88
50 89 39
50 90 39
50 91 22
50 92 21
50 93 60
50 94 53
50 95 11
50 96 97
50 97 19
50 98 89
50 99 26
50 100 65
51 52 70
51 53 85
51 54 10
51 55 15
51 56 29
51 57 11
51 58 80
51 59 42
51 60 17
51 61 36
51 62 43
51 63 25
51 64 31
51 65 37
51 66 34
51 67 17
51 68 52
51 69 57
51 70 70
51 71 88
51 72 10
51 73 33
51 74 5
51 75 47
51 76 22
51 77 35
51 78 35
51 79 71
51 80 88
51 81 97
51 82 97
51 83 39
51 84 25
51 85 8
51 86 60
51 87 6
51 88 77
51 89 90
51 90 46
51 91 37
51 92 89
51 93 53
51 94 12
51 95 95
51 96 75
51 97 5
51 98 11
51 99 39
51 100 19
52 53 44
52 54 82
52 55 61
52 56 87
52 57 17
52 58 76
52 59 40
52 60 41
52 61 64
52 62 43
52 63 42
52 64 20
52 65 3
52 66 11
52 67 38
52 68 44
52 69 88
52 70 3
52 71 76
52 72 47
52 73 52
52 74 1
52 75 41
52 76 81
52 77 51
52 78 33
52 79 26
52 80 41
52 81 42
52 82 62
52 83 84
52 84 66
52 85 28
52 86 86
52 87 44
52 88 50
52 89 68
52 90 9
52 91 5
52 92 99
52 93 17
52 94 6
52 95 74
52 96 96
52 97 19
52 98 53
52 99 84
52 100 6
53 54 17
53 55 96
53 56 82
53 57 80
53 58 33
53 59 94
53 60 91
53 61 51
53 62 28
53 63 51
53 64 96
53 65 24
53 66 77
53 67 48
53 68 58
53 69 32
53 70 95
53 71 93
53 72 40
53 73 12
53 74 42
53 75 46
53 76 64
53 77 74
53 78 44
53 79 37
53 80 83
53 81 42
53 82 9
53 83 41
53 84 98
53 85 92
53 86 22
53 87 81
53 88 91
53 89 5
53 90 16
53 91 79
53 92 47
53 93 98
53 94 65
53 95 59
53 96 89
53 97 80
53 98 50
53 99 50
53 100 91
54 55 32
54 56 53
54 57 26
54 58 9
54 59 27
54 60 48
54 61 37
54 62 89
54 63 40
54 64 24
54 65 63
54 66 47
54 67 89
54 68 98
54 69 59
54 70 90
54 71 39
54 72 20
54 73 28
54 74 66
54 75 93
54 76 71
54 77 60
54 78 94
54 79 86
54 80 46
54 81 39
54 82 84
54 83 33
54 84 97
54 85 25
54 86 85
54 87 29
54 88 2
54 89 82
54 90 62
54 91 73
54 92 50
54 93 12
54 94 26
54 95 49
54 96 71
54 97 58
54 98 25
54 99 10
54 100 9
55 56 77
55 57 52
55 58 21
55 59 34
55 60 63
55 61 79
55 62 17
55 63 22
55 64 87
55 65 7
55 66 27
55 67 6
55 68 4
55 69 3
55 70 49
55 71 34
55 72 20
55 73 74
55 74 19
55 75 54
55 76 6
55 77 58
55 78 44
55 79 65
55 80 92
55 81 64
55 82 96
55 83 84
55 84 66
55 85 41
55 86 45
55 87 98
55 88 99
55 89 72
55 90 2
55 91 8
55 92 36
55 93 51
55 94 96
55 95 9
55 96 63
55 97 86
55 98 27
55 99 56
55 100 10
56 57 57
56 58 24
56 59 25
56 60 43
56 61 45
56 62 91
56 63 3
56 64 56
56 65 27
56 66 39
56 67 40
56 68 40
56 69 97
56 70 71
56 71 66
56 72 87
56 73 13
56 74 25
56 75 77
56 76 27
56 77 94
56 78 100
56 79 91
56 80 13
56 81 1
56 82 29
56 83 55
56 84 97
56 85 71
56 86 11
56 87 6
56 88 27
56 89 50
56 90 41
56 91 19
56 92 43
56 93 48
56 94 46
56 95 72
56 96 82
56 97 62
56 98 55
56 99 35
56 100 86
57 58 60
57 59 67
57 60 80
57 61 4
57 62 87
57 63 63
57 64 64
57 65 11
57 66 3
57 67 30
57 68 66
57 69 96
57 70 71
57 71 91
57 72 45
57 73 51
57 74 77
57 75 35
57 76 31
57 77 88
57 78 92
57 79 90
57 80 74
57 81 71
57 82 93
57 83 63
57 84 69
57 85 18
57 86 54
57 87 27
57 88 56
57 89 50
57 90 41
57 91 66
57 92 73
57 93 62
57 94 44
57 95 34
57 96 47
57 97 38
57 98 89
57 99 17
57 100 48
58 59 20
58 60 76
58 61 34
58 62 16
58 63 60
58 64 99
58 65 90
58 66 22
58 67 72
58 68 96
58 69 72
58 70 100
58 71 20
58 72 10
58 73 68
58 74 62
58 75 93
58 76 11
58 77 18
58 78 21
58 79 10
58 80 74
58 81 70
58 82 89
58 83 6
58 84 15
58 85 17
58 86 70
58 87 30
58 88 66
58 89 42
58 90 100
58 91 18
58 92 62
58 93 12
58 94 98
58 95 67
58 96 19
58 97 94
58 98 1
58 99 12
58 100 90
59 60 95
59 61 70
59 62 100
59 63 72
59 64 96
59 65 71
59 66 3
59 67 62
59 68 7
59 69 77
59 70 85
59 71 22
59 72 11
59 73 74
59 74 17
59 75 66
59 76 72
59 77 67
59 78 54
59 79 49
59 80 17
59 81 46
59 82 30
59 83 31
59 84 4
59 85 46
59 86 29
59 87 69
59 88 78
59 89 11
59 90 95
59 91 74
59 92 50
59 93 60
59 94 42
59 95 64
59 96 55
59 97 90
59 98 78
59 99 15
59 100 88
60 61 79
60 62 14
60 63 58
60 64 41
60 65 98
60 66 99
60 67 67
60 68 28
60 69 45
60 70 57
60 71 48
60 72 11
60 73 36
60 74 37
60 75 29
60 76 13
60 77 55
60 78 20
60 79 38
60 80 14
60 81 97
60 82 49
60 83 40
60 84 76
60 85 2
60 86 77
60 87 43
60 88 64
60 89 24
60 90 2
60 91 12
60 92 16
60 93 2
60 94 18
60 95 14
60 96 11
60 97 18
60 98 81
60 99 9
60 100 4
61 62 25
61 63 54
61 64 61
61 65 76
61 66 21
61 67 29
61 68 74
61 69 14
61 70 71
61 71 65
61 72 70
61 73 61
61 74 48
61 75 96
61 76 66
61 77 86
61 78 50
61 79 29
61 80 87
61 81 1
61 82 100
61 83 88
61 84 53
61 85 18
61 86 44
61 87 18
61 88 26
61 89 4
61 90 80
61 91 4
61 92 30
61 93 92
61 94 16
61 95 12
61 96 48
61 97 60
61 98 6
61 99 29
61 100 64
62 63 18
62 64 58
62 65 68
62 66 53
62 67 47
62 68 39
62 69 86
62 70 13
62 71 80
62 72 32
62 73 85
62 74 35
62 75 8
62 76 88
62 77 11
62 78 92
62 79 31
62 80 95
62 81 72
62 82 43
62 83 38
62 84 28
62 85 65
62 86 48
62 87 1
62 88 77
62 89 53
62 90 87
62 91 1
62 92 86
62 93 67
62 94 54
62 95 41
62 96 88
62 97 30
62 98 71
62 99 92
62 100 76
63 64 46
63 65 27
63 66 48
63 67 58
63 68 27
63 69 78
63 70 88
63 71 66
63 72 61
63 73 35
63 74 87
63 75 2
63 76 83
63 77 15
63 78 61
63 79 60
63 80 78
63 81 96
63 82 52
63 83 4
63 84 9
63 85 92
63 86 91
63 87 11
63 88 71
63 89 92
63 90 34
63 91 23
63 92 24
63 93 25
63 94 38
63 95 67
63 96 51
63 97 69
63 98 13
63 99 34
63 100 44
64 65 85
64 66 79
64 67 11
64 68 74
64 69 3
64 70 94
64 71 25
64 72 87
64 73 31
64 74 60
64 75 32
64 76 48
64 77 7
64 78 29
64 79 33
64 80 33
64 81 32
64 82 99
64 83 37
64 84 100
64 85 93
64 86 34
64 87 18
64 88 38
64 89 81
64 90 70
64 91 67
64 92 91
64 93 61
64 94 33
64 95 40
64 96 84
64 97 54
64 98 72
64 99 72
64 100 7
65 66 36
65 67 32
65 68 58
65 69 1
65 70 45
65 71 34
65 72 8
65 73 67
65 74 12
65 75 49
65 76 56
65 77 62
65 78 58
65 79 44
65 80 95
65 81 10
65 82 43
65 83 59
65 84 19
65 85 7
65 86 27
65 87 85
65 88 14
65 89 63
65 90 60
65 91 82
65 92 41
65 93 91
65 94 59
65 95 40
65 96 4
65 97 25
65 98 31
65 99 4
65 100 96
66 67 48
66 68 69
66 69 66
66 70 69
66 71 18
66 72 86
66 73 38
66 74 60
66 75 99
66 76 64
66 77 88
66 78 14
66 79 5
66 80 93
66 81 68
66 82 11
66 83 2
66 84 88
66 85 54
66 86 93
66 87 98
66 88 77
66 89 73
66 90 23
66 91 71
66 92 92
66 93 51
66 94 44
66 95 63
66 96 58
66 97 83
66 98 58
66 99 21
66 100 5
67 68 90
67 69 49
67 70 91
67 71 57
67 72 23
67 73 31
67 74 21
67 75 43
67 76 35
67 77 70
67 78 30
67 79 29
67 80 37
67 81 32
67 82 48
67 83 75
67 84 33
67 85 58
67 86 28
67 87 46
67 88 90
67 89 30
67 90 37
67 91 33
67 92 52
67 93 8
67 94 58
67 95 20
67 96 43
67 97 39
67 98 24
67 99 24
67 100 76
68 69 26
68 70 5
68 71 81
68 72 10
68 73 97
68 74 43
68 75 37
68 76 13
68 77 54
68 78 92
68 79 39
68 80 25
68 81 27
68 82 9
68 83 61
68 84 2
68 85 8
68 86 92
68 87 35
68 88 82
68 89 32
68 90 82
68 91 13
68 92 17
68 93 98
68 94 78
68 95 36
68 96 79
68 97 51
68 98 40
68 99 54
68 100 19
69 70 32
69 71 68
69 72 48
69 73 83
69 74 32
69 75 42
69 76 52
69 77 9
69 78 50
69 79 26
69 80 29
69 81 66
69 82 73
69 83 4
69 84 100
69 85 69
69 86 53
69 87 88
69 88 37
69 89 57
69 90 81
69 91 82
69 92 70
69 93 46
69 94 60
69 95 81
69 96 73
69 97 86
69 98 8
69 99 22
69 100 67
70 71 39
70 72 48
70 73 59
70 74 85
70 75 84
70 76 80
70 77 20
70 78 14
70 79 57
70 80 58
70 81 69
70 82 58
70 83 97
70 84 74
70 85 54
70 86 10
70 87 10
70 88 39
70 89 69
70 90 68
70 91 7
70 92 55
70 93 92
70 94 19
70 95 29
70 96 46
70 97 64
70 98 99
70 99 77
70 100 7
71 72 12
71 73 92
71 74 84
71 75 63
71 76 93
71 77 72
71 78 62
71 79 63
71 80 26
71 81 71
71 82 51
71 83 58
71 84 60
71 85 1
71 86 25
71 87 82
71 88 100
71 89 43
71 90 9
71 91 63
71 92 57
71 93 33
71 94 32
71 95 82
71 96 58
71 97 64
71 98 28
71 99 41
71 100 78
72 73 31
72 74 92
72 75 82
72 76 86
72 77 39
72 78 84
72 79 81
72 80 12
72 81 63
72 82 11
72 83 48
72 84 71
72 85 87
72 86 73
72 87 21
72 88 40
72 89 80
72 90 71
72 91 96
72 92 90
72 93 31
72 94 92
72 95 33
72 96 18
72 97 5
72 98 77
72 99 27
72 100 14
73 74 44
73 75 1
73 76 31
73 77 25
73 78 75
73 79 42
73 80 55
73 81 43
73 82 28
73 83 49
73 84 55
73 85 5
73 86 7
73 87 36
73 88 91
73 89 24
73 90 44
73 91 24
73 92 50
73 93 21
73 94 1
73 95 29
73 96 53
73 97 98
73 98 59
73 99 15
73 100 19
74 75 45
74 76 30
74 77 57
74 78 22
74 79 51
74 80 19
74 81 7
74 82 14
74 83 4
74 84 72
74 85 2
74 86 98
74 87 53
74 88 36
74 89 60
74 90 19
74 91 98
74 92 53
74 93 17
74 94 65
74 95 18
74 96 11
74 97 42
74 98 17
74 99 81
74 100 84
75 76 97
75 77 10
75 78 3
75 79 64
75 80 28
75 81 78
75 82 65
75 83 86
75 84 54
75 85 83
75 86 39
75 87 55
75 88 12
75 89 35
75 90 43
75 91 56
75 92 55
75 93 100
75 94 51
75 95 96
75 96 8
75 97 6
75 98 50
75 99 100
75 100 42
76 77 96
76 78 19
76 79 31
76 80 12
76 81 16
76 82 31
76 83 98
76 84 37
76 85 55
76 86 17
76 87 70
76 88 27
76 89 5
